Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code, Purchase Unit Code,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Image,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6,HSN Code,Secondary Name,Supplier Name,Supplier Part No,Supplier Price
HARPIC,,,RECKITT BENCKISER,,,,,,86,,,,HARPIC.JPG/.JPEG,,,,,,,,,,,,,
HARPIC,,,RECKITT BENCKISER,,,,,,37,,,,HARPIC.JPG/.JPEG,,,,,,,,,,,,,
RED HARPIC,,,RECKITT BENCKISER,,,,,,91,,,,REDHARPIC.JPG/.JPEG,,,,,,,,,,,,,
DETTOL BATH SOAP,,8.90E+12,RECKITT BENCKISER,,,,,,200,,,,DETTOLBATHSOAP.JPG/.JPEG,,,,,,,,,,,,,
DETTOL BATH SOAP,,8.90E+12,RECKITT BENCKISER,,,,,,200,,,,DETTOLBATHSOAP.JPG/.JPEG,,,,,,,,,,,,,
DETTOL LIQUID HAND WASH,,8.90E+12,RECKITT BENCKISER,,,,,,149,,,,DETTOLLIQUIDHANDWASH.JPG/.JPEG,,,,,,,,,,,,,
DETTOL LIQUID HAND WASH,,8.90E+12,RECKITT BENCKISER,,,,,,99,,,,DETTOLLIQUIDHANDWASH.JPG/.JPEG,,,,,,,,,,,,,
DERMI COOL POWDER + Dettol SOAP,,8.90E+12,RECKITT BENCKISER,,,,,,112,,,,DERMICOOLPOWDERDettolSOAP.JPG/.JPEG,,,,,,,,,,,,,
VEET HAIR REMOVAL CREAM,,8.90E+12,RECKITT BENCKISER,,,,,,125,,,,VEETHAIRREMOVALCREAM.JPG/.JPEG,,,,,,,,,,,,,
VEET HAIR REMOVAL CREAM NIKHAAR,,8.90E+12,RECKITT BENCKISER,,,,,,82,,,,VEETHAIRREMOVALCREAMNIKHAAR.JPG/.JPEG,,,,,,,,,,,,,
VEET FULL BODY WAXING KIT,,8.90E+12,RECKITT BENCKISER,,,,,,199,,,,VEETFULLBODYWAXINGKIT.JPG/.JPEG,,,,,,,,,,,,,
VEET HALF BODY WAXING KIT,,8.90E+12,RECKITT BENCKISER,,,,,,99,,,,VEETHALFBODYWAXINGKIT.JPG/.JPEG,,,,,,,,,,,,,
DETTOL DISINFECTANT LIQUID,,8.90E+12,RECKITT BENCKISER,,,,,,193,,,,DETTOLDISINFECTANTLIQUID.JPG/.JPEG,,,,,,,,,,,,,
DETTOL ANTISEPTIC LIQUID,,8.90E+12,RECKITT BENCKISER,,,,,,55,,,,DETTOLANTISEPTICLIQUID.JPG/.JPEG,,,,,,,,,,,,,
MOOV PAIN RELIEF BALM,,8.90E+12,RECKITT BENCKISER,,,,,,59,,,,MOOVPAINRELIEFBALM.JPG/.JPEG,,,,,,,,,,,,,
MOOV PAIN RELIEF SPRAY,,8.90E+12,RECKITT BENCKISER,,,,,,130,,,,MOOVPAINRELIEFSPRAY.JPG/.JPEG,,,,,,,,,,,,,
VANISH LIQUID,,8.90E+12,RECKITT BENCKISER,,,,,,105,,,,VANISHLIQUID.JPG/.JPEG,,,,,,,,,,,,,
VANISH LIQUID,,8.90E+12,RECKITT BENCKISER,,,,,,59,,,,VANISHLIQUID.JPG/.JPEG,,,,,,,,,,,,,
HARPIC WHITE & SHINE,,8.90E+12,RECKITT BENCKISER,,,,,,86,,,,HARPICWHITE&SHINE.JPG/.JPEG,,,,,,,,,,,,,
ENERGY DRINK,,90162602,RED BULL,,,,,,115,,,,ENERGYDRINK.JPG/.JPEG,,,,,,,,,,,,,
LIQUID STIFFENER,,,REVIVE,,,,,,129,,,,LIQUIDSTIFFENER.JPG/.JPEG,,,,,,,,,,,,,
MINERAL WATER,,,ROYAL CHALLANGE,,,,,,6,,,,MINERALWATER.JPG/.JPEG,,,,,,,,,,,,,
OLD SPICE AFTERSHAVE LOTION MUSK,,4.90E+12,RUBICON FORMULATIONS,,,,,,120,,,,OLDSPICEAFTERSHAVELOTIONMUSK.JPG/.JPEG,,,,,,,,,,,,,
OLD SPICE AFTERSHAVE LOTION MUSK,,4.90E+12,RUBICON FORMULATIONS,,,,,,199,,,,OLDSPICEAFTERSHAVELOTIONMUSK.JPG/.JPEG,,,,,,,,,,,,,
OLD SPICE AFTERSHAVE LOTION ORIGINAL,,4.90E+12,RUBICON FORMULATIONS,,,,,,235,,,,OLDSPICEAFTERSHAVELOTIONORIGINAL.JPG/.JPEG,,,,,,,,,,,,,
OLD SPICE MUSK SHAVING CREAM,,4.90E+12,RUBICON FORMULATIONS,,,,,,60,,,,OLDSPICEMUSKSHAVINGCREAM.JPG/.JPEG,,,,,,,,,,,,,
REFINED GOLD,,8.90E+12,SAFFOLA,,,,,,139,,,,REFINEDGOLD.JPG/.JPEG,,,,,,,,,,,,,
MASALA OATS,,8.90E+12,SAFFOLA,,,,,,190,,,,MASALAOATS.JPG/.JPEG,,,,,,,,,,,,,
MASALA OATS,,8.90E+12,SAFFOLA,,,,,,190,,,,MASALAOATS.JPG/.JPEG,,,,,,,,,,,,,
MASALA OATS,,8.90E+12,SAFFOLA,,,,,,15,,,,MASALAOATS.JPG/.JPEG,,,,,,,,,,,,,
MASALA OATS,,8.90E+12,SAFFOLA,,,,,,15,,,,MASALAOATS.JPG/.JPEG,,,,,,,,,,,,,
MEDIMIX BATH SOAP,,8.90E+12,SAUNDARYA PRASARAK,,,,,,105,,,,MEDIMIXBATHSOAP.JPG/.JPEG,,,,,,,,,,,,,
MEDIMIX BATH SOAP,,8.90E+12,SAUNDARYA PRASARAK,,,,,,74,,,,MEDIMIXBATHSOAP.JPG/.JPEG,,,,,,,,,,,,,
SAVLON HANDWASH,,8.90E+12,SAVLONN,,,,,,99,,,,SAVLONHANDWASH.JPG/.JPEG,,,,,,,,,,,,,
TONIC WATER ,,8.90E+12,SCHWEPPS,,,,,,50,,,,TONICWATER.JPG/.JPEG,,,,,,,,,,,,,
GINGER ALE,,8.90E+12,SCHWEPPS,,,,,,50,,,,GINGERALE.JPG/.JPEG,,,,,,,,,,,,,
SCOTCH BRITE,,8.90E+12,SCOTCH BRITE,,,,,,35,,,,SCOTCHBRITE.JPG/.JPEG,,,,,,,,,,,,,
SUGAR 1KGS,,,SHAGUN,,,,,,69,,,,SUGARKGS.JPG/.JPEG,,,,,,,,,,,,,
TENDER COCONUT WATER,,8.91E+12,SHAKTI COCO,,,,,,60,,,,TENDERCOCONUTWATER.JPG/.JPEG,,,,,,,,,,,,,
TENDER COCONUT WATER TETRA ,,8.91E+12,SHAKTI COCO,,,,,,40,,,,TENDERCOCONUTWATERTETRA.JPG/.JPEG,,,,,,,,,,,,,
REFINED SUNFLOWER OIL PACK OF 2,,8.90E+12,SUNDROP,,,,,,350,,,,REFINEDSUNFLOWEROILPACKOF.JPG/.JPEG,,,,,,,,,,,,,
YIPPIE,,,SUNFEAST,,,,,,10,,,,YIPPIE.JPG/.JPEG,,,,,,,,,,,,,
SALT,,8.90E+12,TATA,,,,,,20,,,,SALT.JPG/.JPEG,,,,,,,,,,,,,
TATA GOLD TEA,,8.90E+12,TATA,,,,,,130,,,,TATAGOLDTEA.JPG/.JPEG,,,,,,,,,,,,,
TATA GOLD TEA,,8.90E+12,TATA,,,,,,495,,,,TATAGOLDTEA.JPG/.JPEG,,,,,,,,,,,,,
TATA PREMIUM TEA,,8.90E+12,TATA,,,,,,125,,,,TATAPREMIUMTEA.JPG/.JPEG,,,,,,,,,,,,,
TATA PREMIUM TEA,,8.90E+12,TATA,,,,,,417,,,,TATAPREMIUMTEA.JPG/.JPEG,,,,,,,,,,,,,
TATA PREMIUM TEA,,8.90E+12,TATA,,,,,,209,,,,TATAPREMIUMTEA.JPG/.JPEG,,,,,,,,,,,,,
ARHAR TOOR DAL,,,TATA SAMPANN,,,,,,76,,,,ARHARTOORDAL.JPG/.JPEG,,,,,,,,,,,,,
ARHAR TOOR DAL,,,TATA SAMPANN,,,,,,149,,,,ARHARTOORDAL.JPG/.JPEG,,,,,,,,,,,,,
KALI MASOOR SABUT,,8.90E+12,TATA SAMPANN,,,,,,130,,,,KALIMASOORSABUT.JPG/.JPEG,,,,,,,,,,,,,
MASOOR DAL WHOLE,,8.90E+12,TATA SAMPANN,,,,,,69,,,,MASOORDALWHOLE.JPG/.JPEG,,,,,,,,,,,,,
MASOOR DAL MALKA,,8.90E+12,TATA SAMPANN,,,,,,71,,,,MASOORDALMALKA.JPG/.JPEG,,,,,,,,,,,,,
MASOOR DAL MALKA,,8.90E+12,TATA SAMPANN,,,,,,140,,,,MASOORDALMALKA.JPG/.JPEG,,,,,,,,,,,,,
MOONG SABUT,,8.90E+12,TATA SAMPANN,,,,,,83,,,,MOONGSABUT.JPG/.JPEG,,,,,,,,,,,,,
MOONG DHULI,,8.90E+12,TATA SAMPANN,,,,,,96,,,,MOONGDHULI.JPG/.JPEG,,,,,,,,,,,,,
MOONG CHILKA,,8.90E+12,TATA SAMPANN,,,,,,86,,,,MOONGCHILKA.JPG/.JPEG,,,,,,,,,,,,,
CHANA DAL ,,8.90E+12,TATA SAMPANN,,,,,,53,,,,CHANADAL.JPG/.JPEG,,,,,,,,,,,,,
CHANA DAL ,,8.90E+12,TATA SAMPANN,,,,,,115,,,,CHANADAL.JPG/.JPEG,,,,,,,,,,,,,
KALA CHANA,,8.90E+12,TATA SAMPANN,,,,,,61,,,,KALACHANA.JPG/.JPEG,,,,,,,,,,,,,
KABULI CHANA,,8.90E+12,TATA SAMPANN,,,,,,71,,,,KABULICHANA.JPG/.JPEG,,,,,,,,,,,,,
KABULI CHANA,,8.90E+12,TATA SAMPANN,,,,,,150,,,,KABULICHANA.JPG/.JPEG,,,,,,,,,,,,,
LOBIYA,,8.90E+12,TATA SAMPANN,,,,,,76,,,,LOBIYA.JPG/.JPEG,,,,,,,,,,,,,
URAD SABUT,,8.90E+12,TATA SAMPANN,,,,,,81,,,,URADSABUT.JPG/.JPEG,,,,,,,,,,,,,
URAD DHULI,,8.90E+12,TATA SAMPANN,,,,,,91,,,,URADDHULI.JPG/.JPEG,,,,,,,,,,,,,
RAJMA,,8.90E+12,TATA SAMPANN,,,,,,91,,,,RAJMA.JPG/.JPEG,,,,,,,,,,,,,
CHILLI POWDER,,8.90E+12,TATA SAMPANN,,,,,,84,,,,CHILLIPOWDER.JPG/.JPEG,,,,,,,,,,,,,
CHILLI POWDER,,8.90E+12,TATA SAMPANN,,,,,,40,,,,CHILLIPOWDER.JPG/.JPEG,,,,,,,,,,,,,
TURMERIC POWDER,,8.90E+12,TATA SAMPANN,,,,,,62,,,,TURMERICPOWDER.JPG/.JPEG,,,,,,,,,,,,,
TURMERIC POWDER,,8.90E+12,TATA SAMPANN,,,,,,31,,,,TURMERICPOWDER.JPG/.JPEG,,,,,,,,,,,,,
CORRIANDER POWDER,,8.90E+12,TATA SAMPANN,,,,,,65,,,,CORRIANDERPOWDER.JPG/.JPEG,,,,,,,,,,,,,
CORRIANDER POWDER,,8.90E+12,TATA SAMPANN,,,,,,31,,,,CORRIANDERPOWDER.JPG/.JPEG,,,,,,,,,,,,,
KASURI METHI,,8.90E+12,TATA SAMPANN,,,,,,28,,,,KASURIMETHI.JPG/.JPEG,,,,,,,,,,,,,
ROCK SALT,,8.90E+12,TATA SAMPANN,,,,,,120,,,,ROCKSALT.JPG/.JPEG,,,,,,,,,,,,,
RED LABEL,,,TEA,,,,,,105,,,,REDLABEL.JPG/.JPEG,,,,,,,,,,,,,
RED LABEL,,,TEA,,,,,,210,,,,REDLABEL.JPG/.JPEG,,,,,,,,,,,,,
WAG-BAGHRI,,,TEA,,,,,,110,,,,WAGBAGHRI.JPG/.JPEG,,,,,,,,,,,,,
TAJ MAHAL,,,TEA,,,,,,130,,,,TAJMAHAL.JPG/.JPEG,,,,,,,,,,,,,
TATA TEA GOLD,,,TEA,,,,,,125,,,,TATATEAGOLD.JPG/.JPEG,,,,,,,,,,,,,
TATA PREIUM,,,TEA,,,,,,105,,,,TATAPREIUM.JPG/.JPEG,,,,,,,,,,,,,
TOPS PLAIN NOODLES,,8.90E+12,TOPS,,,,,,50,,,,TOPSPLAINNOODLES.JPG/.JPEG,,,,,,,,,,,,,
TOPS VANILLA CUSTARD POWDER,,8.90E+12,TOPS,,,,,,38,,,,TOPSVANILLACUSTARDPOWDER.JPG/.JPEG,,,,,,,,,,,,,
TOPS MIXED PICKLE,,8.90E+12,TOPS,,,,,,165,,,,TOPSMIXEDPICKLE.JPG/.JPEG,,,,,,,,,,,,,
TOPS MANGO PICKLE,,8.90E+12,TOPS,,,,,,165,,,,TOPSMANGOPICKLE.JPG/.JPEG,,,,,,,,,,,,,
TOPS GREEN CHILLI PICKLE,,8.90E+12,TOPS,,,,,,165,,,,TOPSGREENCHILLIPICKLE.JPG/.JPEG,,,,,,,,,,,,,
TOPS PREMIUM VINEGAR,,8.90E+12,TOPS,,,,,,52,,,,TOPSPREMIUMVINEGAR.JPG/.JPEG,,,,,,,,,,,,,
TOPS GREEN CHILLI SAUCE,,8.90E+12,TOPS,,,,,,67,,,,TOPSGREENCHILLISAUCE.JPG/.JPEG,,,,,,,,,,,,,
TOPS SOYA SAUCE,,8.90E+12,TOPS,,,,,,69,,,,TOPSSOYASAUCE.JPG/.JPEG,,,,,,,,,,,,,
TOPS SNACKS SAUCE,,8.90E+12,TOPS,,,,,,72,,,,TOPSSNACKSSAUCE.JPG/.JPEG,,,,,,,,,,,,,
TOPS SNACKS SAUCE,,8.90E+12,TOPS,,,,,,105,,,,TOPSSNACKSSAUCE.JPG/.JPEG,,,,,,,,,,,,,
TOPS SOYA SAUCE,,8.90E+12,TOPS,,,,,,54,,,,TOPSSOYASAUCE.JPG/.JPEG,,,,,,,,,,,,,
TOPS GREEN CHILLI SAUCE,,8.90E+12,TOPS,,,,,,54,,,,TOPSGREENCHILLISAUCE.JPG/.JPEG,,,,,,,,,,,,,
MIX FRUIT JUICE ,,,TROPICANA,,,,,,20,,,,MIXFRUITJUICE.JPG/.JPEG,,,,,,,,,,,,,
MAMY POKO PANTS LARGE,,8.90E+12,UNICHARM INDIA,,,,,,699,,,,MAMYPOKOPANTSLARGE.JPG/.JPEG,,,,,,,,,,,,,
MAMY POKO PANTS MEDIUM,,8.90E+12,UNICHARM INDIA,,,,,,699,,,,MAMYPOKOPANTSMEDIUM.JPG/.JPEG,,,,,,,,,,,,,
MAMY POKO PANTS SMALL,,8.90E+12,UNICHARM INDIA,,,,,,699,,,,MAMYPOKOPANTSSMALL.JPG/.JPEG,,,,,,,,,,,,,
MAMY POKO PANTS LARGE,,8.90E+12,UNICHARM INDIA,,,,,,195,,,,MAMYPOKOPANTSLARGE.JPG/.JPEG,,,,,,,,,,,,,
MAMY POKO PANTS LARGE,,8.90E+12,UNICHARM INDIA,,,,,,199,,,,MAMYPOKOPANTSLARGE.JPG/.JPEG,,,,,,,,,,,,,
MAMY POKO PANTS NEW BORN,,8.90E+12,UNICHARM INDIA,,,,,,199,,,,MAMYPOKOPANTSNEWBORN.JPG/.JPEG,,,,,,,,,,,,,
DENVER BLACKCODE DEO,,8.90E+12,VANESA CARE,,,,,,199,,,,DENVERBLACKCODEDEO.JPG/.JPEG,,,,,,,,,,,,,
DANVER PRIDE DEO,,8.90E+12,VANESA CARE,,,,,,210,,,,DANVERPRIDEDEO.JPG/.JPEG,,,,,,,,,,,,,
DANVER IMPERIAL DEO,,8.90E+12,VANESA CARE,,,,,,210,,,,DANVERIMPERIALDEO.JPG/.JPEG,,,,,,,,,,,,,
VANISH POWDER,,8.90E+12,VANISH,,,,,,199,,,,VANISHPOWDER.JPG/.JPEG,,,,,,,,,,,,,
VANISH POWDER,,8.90E+12,VANISH,,,,,,105,,,,VANISHPOWDER.JPG/.JPEG,,,,,,,,,,,,,
PASTA & PIZZA,,8.91E+12,VEEBA,,,,,,75,,,,PASTA&PIZZA.JPG/.JPEG,,,,,,,,,,,,,
WHITE PASTA DRESSING,,8.91E+12,VEEBA,,,,,,99,,,,WHITEPASTADRESSING.JPG/.JPEG,,,,,,,,,,,,,
EGGLESS MAYONESE,,8.91E+12,VEEBA,,,,,,65,,,,EGGLESSMAYONESE.JPG/.JPEG,,,,,,,,,,,,,
THOUSAND ISLAND,,8.91E+12,VEEBA,,,,,,99,,,,THOUSANDISLAND.JPG/.JPEG,,,,,,,,,,,,,
CARROTS & CUCUMBERS,,8.91E+12,VEEBA,,,,,,75,,,,CARROTS&CUCUMBERS.JPG/.JPEG,,,,,,,,,,,,,
VIM LIQUID,,,VIM,,,,,,20,,,,VIMLIQUID.JPG/.JPEG,,,,,,,,,,,,,
VIM SOAP BAR,,,VIM,,,,,,30,,,,VIMSOAPBAR.JPG/.JPEG,,,,,,,,,,,,,
VIM BAR,,,VIM,,,,,,30,,,,VIMBAR.JPG/.JPEG,,,,,,,,,,,,,
TEJ PATTA,,,VIMAN,,,,,,20,,,,TEJPATTA.JPG/.JPEG,,,,,,,,,,,,,
BLACK PEPPER,,,VIMAN,,,,,,120,,,,BLACKPEPPER.JPG/.JPEG,,,,,,,,,,,,,
BLACK MUSTARD,,,VIMAN,,,,,,35,,,,BLACKMUSTARD.JPG/.JPEG,,,,,,,,,,,,,
SOUFF,,,VIMAN,,,,,,55,,,,SOUFF.JPG/.JPEG,,,,,,,,,,,,,
SMALL ELAICHI,,,VIMAN,,,,,,125,,,,SMALLELAICHI.JPG/.JPEG,,,,,,,,,,,,,
RAI,,,VIMAN,,,,,,30,,,,RAI.JPG/.JPEG,,,,,,,,,,,,,
MEETHA SODA,,,VIMAN,,,,,,35,,,,MEETHASODA.JPG/.JPEG,,,,,,,,,,,,,
LAUNG,,,VIMAN,,,,,,125,,,,LAUNG.JPG/.JPEG,,,,,,,,,,,,,
JEERA,,,VIMAN,,,,,,85,,,,JEERA.JPG/.JPEG,,,,,,,,,,,,,
METHI,,,VIMAN,,,,,,30,,,,METHI.JPG/.JPEG,,,,,,,,,,,,,
FOGG ROYAL DEO,,8.91E+12,VINI COSMETICS,,,,,,185,,,,FOGGROYALDEO.JPG/.JPEG,,,,,,,,,,,,,
FOGG IMPERIAL DEO,,8.91E+12,VINI COSMETICS,,,,,,185,,,,FOGGIMPERIALDEO.JPG/.JPEG,,,,,,,,,,,,,
FOGG NAPOLEON DEO,,8.91E+12,VINI COSMETICS,,,,,,185,,,,FOGGNAPOLEONDEO.JPG/.JPEG,,,,,,,,,,,,,
CUP NOODELS,,,WAI WAI,,,,,,40,,,,CUPNOODELS.JPG/.JPEG,,,,,,,,,,,,,
WILD STONE ULTRA SENSUAL DEO,,8.90E+12,WILD STONE,,,,,,199,,,,WILDSTONEULTRASENSUALDEO.JPG/.JPEG,,,,,,,,,,,,,
WILD STONE LEGEND DEO,,8.90E+12,WILD STONE,,,,,,199,,,,WILDSTONELEGENDDEO.JPG/.JPEG,,,,,,,,,,,,,
WILD STONE FOREST SPICE DEO,,8.90E+12,WILD STONE,,,,,,199,,,,WILDSTONEFORESTSPICEDEO.JPG/.JPEG,,,,,,,,,,,,,
SANTOOR BATH SOAP,,8.90E+12,WIPRO ENTERPRISE,,,,,,98,,,,SANTOORBATHSOAP.JPG/.JPEG,,,,,,,,,,,,,
BUTTER PAPER,,,WRAP IT RIGHT,,,,,,200,,,,BUTTERPAPER.JPG/.JPEG,,,,,,,,,,,,,
ZANDU BALM,,8.90E+12,ZANDU,,,,,,80,,,,ZANDUBALM.JPG/.JPEG,,,,,,,,,,,,,
COMPLAN BOTTLE,,8.90E+12,ZYDUS WELLNESS,,,,,,299,,,,COMPLANBOTTLE.JPG/.JPEG,,,,,,,,,,,,,
COMPLAN CHOCOLATE TETRA,,8.90E+12,ZYDUS WELLNESS,,,,,,280,,,,COMPLANCHOCOLATETETRA.JPG/.JPEG,,,,,,,,,,,,,
COMPLAN KESAR BADAM TETRA,,8.90E+12,ZYDUS WELLNESS,,,,,,315,,,,COMPLANKESARBADAMTETRA.JPG/.JPEG,,,,,,,,,,,,,
EVERYUTH WALNUT SCRUB,,8.90E+12,ZYDUS WELNESS,,,,,,130,,,,EVERYUTHWALNUTSCRUB.JPG/.JPEG,,,,,,,,,,,,,
EVERYUTH WALNUT SCRUB,,8.90E+12,ZYDUS WELNESS,,,,,,70,,,,EVERYUTHWALNUTSCRUB.JPG/.JPEG,,,,,,,,,,,,,
EVERYUTH TUSLI TURMERIC FACE WASH,,8.90E+12,ZYDUS WELNESS,,,,,,50,,,,EVERYUTHTUSLITURMERICFACEWASH.JPG/.JPEG,,,,,,,,,,,,,
EVERYOUTH GOLDEN GLOW PEEL OFF MASK,,8.90E+12,ZYDUS WELNESS,,,,,,75,,,,EVERYOUTHGOLDENGLOWPEELOFFMASK.JPG/.JPEG,,,,,,,,,,,,,
OREO,,8.91E+12,,,,,,,10,,,,OREO.JPG/.JPEG,,,,,,,,,,,,,
RED HIT,,,,,,,,,182,,,,REDHIT.JPG/.JPEG,,,,,,,,,,,,,
BLACK HIT,,,,,,,,,182,,,,BLACKHIT.JPG/.JPEG,,,,,,,,,,,,,
RED HIT,,,,,,,,,99,,,,REDHIT.JPG/.JPEG,,,,,,,,,,,,,
BLACK HIT,,,,,,,,,99,,,,BLACKHIT.JPG/.JPEG,,,,,,,,,,,,,
COLIN,,,,,,,,,89,,,,COLIN.JPG/.JPEG,,,,,,,,,,,,,
LIZOL,,,,,,,,,93,,,,LIZOL.JPG/.JPEG,,,,,,,,,,,,,
VASLINE,,,,,,,,,10,,,,VASLINE.JPG/.JPEG,,,,,,,,,,,,,
VIM LIQUID,,,,,,,,,45,,,,VIMLIQUID.JPG/.JPEG,,,,,,,,,,,,,
SURF EXCEL EASY WASH,,,HUL,,,,,,48,,,,SURFEXCELEASYWASH.JPG/.JPEG,,,,,,,,,,,,,
SURF EXCEL EASY WASH,,,HUL,,,,,,105,,,,SURFEXCELEASYWASH.JPG/.JPEG,,,,,,,,,,,,,
SURF EXCEL QUICK WASH,,,HUL,,,,,,180,,,,SURFEXCELQUICKWASH.JPG/.JPEG,,,,,,,,,,,,,
SURF EXCEL QUICK WASH,,,HUL,,,,,,90,,,,SURFEXCELQUICKWASH.JPG/.JPEG,,,,,,,,,,,,,
RIN SOAP,,,,,,,,,10,,,,RINSOAP.JPG/.JPEG,,,,,,,,,,,,,
TIDE EXTRA POWER,,,P&G,,,,,,96,,,,TIDEEXTRAPOWER.JPG/.JPEG,,,,,,,,,,,,,
TIDE EXTRA POWER,,,P&G,,,,,,48,,,,TIDEEXTRAPOWER.JPG/.JPEG,,,,,,,,,,,,,
SURF EXCEL TOP LOAD,,,,,,,,,209,,,,SURFEXCELTOPLOAD.JPG/.JPEG,,,,,,,,,,,,,
SURF EXCEL FRONT LOAD,,,,,,,,,235,,,,SURFEXCELFRONTLOAD.JPG/.JPEG,,,,,,,,,,,,,
SURF EXCEL MATIC TOP LOAD,,,,,,,,,449,,,,SURFEXCELMATICTOPLOAD.JPG/.JPEG,,,,,,,,,,,,,
MAGGIE (INR12),,,,,,,,,15,,,,MAGGIEINR.JPG/.JPEG,,,,,,,,,,,,,
MAGGIE (INR 68),,,,,,,,,68,,,,MAGGIEMAGGIE (INR68).JPG/.JPEG,,,,,,,,,,,,,
DETTOL SOAP,,,,,,,,,96,,,,DETTOLSOAP.JPG/.JPEG,,,,,,,,,,,,,
LUX SOFT TOUCH,,,,,,,,,95,,,,LUXSOFTTOUCH.JPG/.JPEG,,,,,,,,,,,,,
PEARS SOPA,,,,,,,,,38,,,,PEARSSOPA.JPG/.JPEG,,,,,,,,,,,,,
LUX INTERNATIONAL TOUCH,,,,,,,,,30,,,,LUXINTERNATIONALTOUCH.JPG/.JPEG,,,,,,,,,,,,,
DOVE SOPA BAR,,,,,,,,,20,,,,DOVESOPABAR.JPG/.JPEG,,,,,,,,,,,,,
CLINIC PLUS  STRONG & LONG,,,,,,,,,288,,,,CLINICPLUSSTRONG&LONG.JPG/.JPEG,,,,,,,,,,,,,
SESAME OIL,,,,,,,,,,,,,SESAMEOIL.JPG/.JPEG,,,,,,,,,,,,,
CLASSIC SALTED COMBO,,,,,,,,,,,,,CLASSICSALTEDCOMBO.JPG/.JPEG,,,,,,,,,,,,,
SUGARFREE,,,,,,,,,150,,,,SUGARFREE.JPG/.JPEG,,,,,,,,,,,,,
GARBAGE BAGS,,,,,,,,,68,,,,GARBAGEBAGS.JPG/.JPEG,,,,,,,,,,,,,
